year,stock_code,title,shareholder,shareholding_initial,shareholding_current,pledge,pledge_pp,others_shareholding_total,others_pledge,others_pledge_pp
2020,116,協理本人,鐘仁甫,0,0,0,0.0,0,0,0.0
2020,116,協理本人,孫謝強,0,0,0,0.0,0,0,0.0
2020,116,協理本人,王士誠,0,0,0,0.0,0,0,0.0
2020,116,協理本人,王碧霞,0,0,0,0.0,0,0,0.0
2020,116,協理本人,張嘉宏,0,0,0,0.0,0,0,0.0
2020,116,協理本人,許榮旭,0,0,0,0.0,0,0,0.0
2020,116,協理本人,宋祥鳳,0,0,0,0.0,0,0,0.0
2020,116,協理本人,黃建勳,0,0,0,0.0,0,0,0.0
2020,116,協理本人,陳振誠,0,0,0,0.0,0,0,0.0
2020,116,協理本人,林建勳,0,0,0,0.0,0,0,0.0
2020,116,協理本人,徐明鏞,0,0,0,0.0,0,0,0.0
2020,116,協理本人,葉鳳蓮,0,0,0,0.0,0,0,0.0
2020,116,協理本人,陳美宏,0,0,0,0.0,0,0,0.0
2020,116,協理本人,程如牧,0,0,0,0.0,0,0,0.0
2020,116,協理本人,陳仲鋐,0,0,0,0.0,0,0,0.0
2020,116,協理本人,林怡成,0,0,0,0.0,0,0,0.0
2020,116,協理本人,黃鴻毅,0,0,0,0.0,0,0,0.0
2020,116,協理本人,詹忠欽,0,0,0,0.0,0,0,0.0
2020,116,協理本人,劉坤松,0,0,0,0.0,0,0,0.0
2020,116,協理本人,吳偵,0,0,0,0.0,0,0,0.0
2020,116,協理本人,江宏斌,0,0,0,0.0,0,0,0.0
2020,116,協理本人,王世敬,0,0,0,0.0,0,0,0.0
2020,116,協理本人,夏冠英,0,0,0,0.0,0,0,0.0
2020,116,協理本人,陳信良,0,0,0,0.0,0,0,0.0
2020,116,協理本人,劉向麗,0,0,0,0.0,0,0,0.0
2020,116,協理本人,施詠傑,0,0,0,0.0,0,0,0.0
2020,116,協理本人,宮文仲,0,0,0,0.0,0,0,0.0
2020,116,協理本人,于大龍,0,0,0,0.0,0,0,0.0
2020,116,協理本人,江正雄,0,0,0,0.0,0,0,0.0
2020,116,大股東本人,日盛金融控股股份有限公司,0,1157212760,0,0.0,0,0,0.0
2020,116,經理本人,黃密,0,0,0,0.0,0,0,0.0
2020,116,經理本人,王永祥,0,0,0,0.0,0,0,0.0
2020,116,經理本人,方惠貞,0,0,0,0.0,0,0,0.0
2020,116,經理本人,鄭東輝,0,0,0,0.0,0,0,0.0
2020,116,經理本人,徐志豪,0,0,0,0.0,0,0,0.0
2020,116,經理本人,林忠信,0,0,0,0.0,0,0,0.0
2020,116,經理本人,余立森,0,0,0,0.0,0,0,0.0
2020,116,經理本人,吳郁芳,0,0,0,0.0,0,0,0.0
2020,116,經理本人,朱冠儒,0,0,0,0.0,0,0,0.0
2020,116,經理本人,叢志豪,0,0,0,0.0,0,0,0.0
2020,116,經理本人,葉培閔,0,0,0,0.0,0,0,0.0
2020,116,經理本人,董慶輝,0,0,0,0.0,0,0,0.0
2020,116,經理本人,黃凱偉,0,0,0,0.0,0,0,0.0
2020,116,經理本人,石仲伶,0,0,0,0.0,0,0,0.0
2020,116,經理本人,蔡忠信,0,0,0,0.0,0,0,0.0
2020,116,經理本人,蕭淑琪,0,0,0,0.0,0,0,0.0
2020,116,財務部門主管本人,許牧群,0,0,0,0.0,0,0,0.0
2020,116,會計部門主管本人,陳美宏,0,0,0,0.0,0,0,0.0
2020,218,董事長本人,大聚化學纖維股份有限公司,3619117,3662546,0,0.0,0,0,0.0
2020,218,董事長之法人代表人,杜金森,0,42444,0,0.0,0,0,0.0
2020,218,董事本人,大聚化學纖維股份有限公司,3619117,3662546,0,0.0,0,0,0.0
2020,218,董事之法人代表人,王珮恩,0,0,0,0.0,0,0,0.0
2020,218,董事本人,大聚化學纖維股份有限公司,3619117,3662546,0,0.0,0,0,0.0
2020,218,董事之法人代表人,陳立齊,0,0,0,0.0,0,0,0.0
2020,218,董事本人,百鼎投資股份有限公司,97116070,98281462,97116070,0.9881,0,0,0.0
2020,218,董事之法人代表人,葉順吉,0,83465,0,0.0,0,0,0.0
2020,218,董事本人,百鼎投資股份有限公司,97116070,98281462,97116070,0.9881,0,0,0.0
2020,218,董事之法人代表人,范玉珍,0,180953,0,0.0,0,0,0.0
2020,218,獨立董事本人,董麗貞,0,0,0,0.0,0,0,0.0
2020,218,獨立董事本人,杜文星,0,0,0,0.0,0,0,0.0
2020,218,獨立董事本人,邱虹,0,0,0,0.0,0,0,0.0
2020,218,總經理本人,王珮恩,0,0,0,0.0,0,0,0.0
2020,218,經理本人,張雪慧,0,89075,0,0.0,0,0,0.0
2020,218,經理本人,譚紘富,0,11725,0,0.0,0,0,0.0
2020,218,經理本人,王泰然,0,7359,0,0.0,0,0,0.0
2020,218,經理本人,黃德基,0,0,0,0.0,0,0,0.0
2020,218,經理本人,張金鎮,0,0,0,0.0,0,0,0.0
2020,218,經理本人,張演龍,0,0,0,0.0,0,0,0.0
2020,218,協理本人,范玉珍,0,180953,0,0.0,0,0,0.0
2020,218,協理本人,邱錕煜,0,0,0,0.0,0,0,0.0
2020,218,協理本人,葉順吉,0,83465,0,0.0,0,0,0.0
2020,218,協理本人,林麗苓,0,3557,0,0.0,0,0,0.0
2020,218,協理本人,吳利君,0,119048,0,0.0,0,0,0.0
2020,218,大股東本人,百鼎投資股份有限公司,0,98281462,97116070,0.9881,0,0,0.0
2020,218,大股東本人,遠鼎投資股份有限公司,0,187469860,31600000,0.1685,0,0,0.0
2020,218,大股東本人,遠東百貨股份有限公司,0,141980254,83200000,0.5859000000000001,0,0,0.0
2020,218,大股東本人,遠東新世紀股份有限公司,0,141960943,0,0.0,0,0,0.0
2020,218,大股東本人,亞洲水泥股份有限公司,0,136713259,0,0.0,0,0,0.0
2020,218,財務部門主管本人,呂澄潤,0,24931,0,0.0,0,0,0.0
2020,218,會計部門主管本人,蘇妙韻,0,0,0,0.0,0,0,0.0
2020,511,董事長本人,金昌國際投資股份有限公司,6700954,6700954,0,0.0,0,0,0.0
2020,511,董事長之法人代表人,鄭淑華,4591119,4591119,4385158,0.9551,3240546,3240546,1.0
2020,511,董事本人,金昌國際投資股份有限公司,0,6700954,0,0.0,0,0,0.0
2020,511,董事之法人代表人,游東陽,17836,17836,0,0.0,0,0,0.0
2020,511,董事本人,金昌國際投資股份有限公司,0,6700954,0,0.0,0,0,0.0
2020,511,董事之法人代表人,羅鳳標,58,58,0,0.0,0,0,0.0
2020,511,董事本人,金昌國際投資股份有限公司,0,6700954,0,0.0,0,0,0.0
2020,511,董事之法人代表人,徐素真,258,258,0,0.0,13390,0,0.0
2020,511,獨立董事本人,陳騰文,0,0,0,0.0,0,0,0.0
2020,511,獨立董事本人,姚文成,0,0,0,0.0,0,0,0.0
2020,511,獨立董事本人,陳正雄,0,0,0,0.0,0,0,0.0
2020,511,總經理本人,宋世敏,0,13390,0,0.0,258,0,0.0
2020,511,副總經理本人,鄭誠棋,0,536,0,0.0,0,0,0.0
2020,511,經理本人,黃主恩,0,320,0,0.0,0,0,0.0
2020,511,經理本人,林立婷,0,0,0,0.0,0,0,0.0
2020,511,經理本人,施秉谷,0,0,0,0.0,0,0,0.0
2020,511,協理本人,游貴如,0,24515,0,0.0,0,0,0.0
2020,511,大股東本人,香格里拉育樂事業股份有限公司,0,10024886,10024886,1.0,0,0,0.0
2020,511,大股東之法人代表人,游銀銅,0,1897659,1850478,0.9751,0,0,0.0
2020,511,財務部門主管本人,沈華韻,0,0,0,0.0,0,0,0.0
2020,511,會計部門主管本人,劉麗君,0,190,0,0.0,0,0,0.0
2020,532,董事長本人,宇家錡有限公司,1562406,1624422,0,0.0,0,0,0.0
2020,532,董事長之法人代表人,藍宇墾,0,105576,0,0.0,0,0,0.0
2020,532,董事本人,宇家錡有限公司,0,1624422,0,0.0,0,0,0.0
2020,532,董事之法人代表人,藍宇墾,0,105576,0,0.0,0,0,0.0
2020,532,董事本人,宇家錡有限公司,0,1624422,0,0.0,0,0,0.0
2020,532,董事之法人代表人,陳家儀,0,253662,0,0.0,0,0,0.0
2020,532,董事本人,喬美興業股份有限公司,2319387,2319387,0,0.0,0,0,0.0
2020,532,董事之法人代表人,張智美,0,519980,0,0.0,0,0,0.0
2020,532,董事本人,姜松鑑,441664,454664,0,0.0,11682,0,0.0
2020,532,董事本人,唐袁雅緗,1069518,1069518,0,0.0,0,0,0.0
2020,532,董事本人,唐于琇,800000,800000,0,0.0,0,0,0.0
2020,532,董事本人,澎湖群島觀光育樂股份有限公司,617889,617889,0,0.0,0,0,0.0
2020,532,董事之法人代表人,楊上民,0,0,0,0.0,0,0,0.0
2020,532,監察人本人,威揚投資有限公司,422431,422431,0,0.0,0,0,0.0
2020,532,監察人之法人代表人,廖美蓉,0,50000,0,0.0,0,0,0.0
2020,532,監察人本人,曾隆瑞,903629,903629,0,0.0,3421,0,0.0
2020,532,監察人本人,玉華興業有限公司,569918,569918,0,0.0,0,0,0.0
2020,532,總經理本人,姜松鑑,0,454664,0,0.0,11682,0,0.0
2020,532,財務部門主管本人,陳美珠,240,240,0,0.0,0,0,0.0
2020,532,會計部門主管本人,陳美珠,0,240,0,0.0,0,0,0.0
2020,538,董事長本人,第一金融控股股份有限公司,640000000,615000000,0,0.0,0,0,0.0
2020,538,董事長之法人代表人,葉光章,0,0,0,0.0,0,0,0.0
2020,538,董事本人,第一金融控股股份有限公司,0,615000000,0,0.0,0,0,0.0
2020,538,董事之法人代表人,陳香如,0,0,0,0.0,0,0,0.0
2020,538,董事本人,第一金融控股股份有限公司,0,615000000,0,0.0,0,0,0.0
2020,538,獨立董事本人,黃鴻,0,0,0,0.0,0,0,0.0
2020,538,獨立董事本人,王業興,0,0,0,0.0,0,0,0.0
2020,538,監察人本人,第一金融控股股份有限公司,0,615000000,0,0.0,0,0,0.0
2020,538,監察人之法人代表人,杜文達,0,0,0,0.0,0,0,0.0
2020,538,監察人本人,第一金融控股股份有限公司,0,615000000,0,0.0,0,0,0.0
2020,538,監察人之法人代表人,謝裕繡,0,0,0,0.0,0,0,0.0
2020,538,總經理本人,陳香如,0,0,0,0.0,0,0,0.0
2020,538,副總經理本人,廖義芳,0,0,0,0.0,0,0,0.0
2020,538,副總經理本人,彭賢生,0,0,0,0.0,0,0,0.0
2020,538,副總經理本人,王中宏,0,0,0,0.0,0,0,0.0
2020,538,經理本人,魏伯勛,0,0,0,0.0,0,0,0.0
2020,538,經理本人,王美諭,0,0,0,0.0,0,0,0.0
2020,538,經理本人,施長烈,0,0,0,0.0,0,0,0.0
2020,538,經理本人,陳彥禎,0,0,0,0.0,0,0,0.0
2020,538,經理本人,林明憲,0,0,0,0.0,0,0,0.0
2020,538,經理本人,范創昀,0,0,0,0.0,0,0,0.0
2020,538,經理本人,廖泰宇,0,0,0,0.0,0,0,0.0
2020,538,經理本人,洪嘉良,0,0,0,0.0,0,0,0.0
2020,538,經理本人,薛文琴,0,0,0,0.0,0,0,0.0
2020,538,經理本人,鄭為仁,0,0,0,0.0,0,0,0.0
2020,538,經理本人,蔡耀霆,0,0,0,0.0,0,0,0.0
2020,538,經理本人,陳建益,0,0,0,0.0,0,0,0.0
2020,538,經理本人,陳麗珍,0,0,0,0.0,0,0,0.0
2020,538,經理本人,蔡偉星,0,0,0,0.0,0,0,0.0
2020,538,經理本人,林盈岳,0,0,0,0.0,0,0,0.0
2020,538,經理本人,徐淑芳,0,0,0,0.0,0,0,0.0
2020,538,經理本人,翁菘鎂,0,0,0,0.0,0,0,0.0
2020,538,經理本人,張元碩,0,0,0,0.0,0,0,0.0
2020,538,經理本人,羅森和,0,0,0,0.0,0,0,0.0
2020,538,經理本人,張清棟,0,0,0,0.0,0,0,0.0
2020,538,協理本人,鄭蕙如,0,0,0,0.0,0,0,0.0
2020,538,協理本人,鄧幼棠,0,0,0,0.0,0,0,0.0
2020,538,協理本人,卓麗秀,0,0,0,0.0,0,0,0.0
2020,538,協理本人,李國賓,0,0,0,0.0,0,0,0.0
2020,538,協理本人,林大業,0,0,0,0.0,0,0,0.0
2020,538,協理本人,蘇婉玉,0,0,0,0.0,0,0,0.0
2020,538,協理本人,鄭飄逸,0,0,0,0.0,0,0,0.0
2020,538,協理本人,郭明堅,0,0,0,0.0,0,0,0.0
2020,538,協理本人,劉健良,0,0,0,0.0,0,0,0.0
2020,538,協理本人,江明麗,0,0,0,0.0,0,0,0.0
2020,538,協理本人,林彥宏,0,0,0,0.0,0,0,0.0
2020,538,協理本人,劉博志,0,0,0,0.0,0,0,0.0
2020,538,協理本人,簡銘宏,0,0,0,0.0,0,0,0.0
2020,538,協理本人,潘俊賢,0,0,0,0.0,0,0,0.0
2020,538,協理本人,柯丁維,0,0,0,0.0,0,0,0.0
2020,538,大股東本人,第一金融控股股份有限公司,0,615000000,0,0.0,0,0,0.0
2020,538,財務部門主管本人,江明麗,0,0,0,0.0,0,0,0.0
2020,538,會計部門主管本人,江明麗,0,0,0,0.0,0,0,0.0
2020,546,董事長本人,宜興投資有限公司,11998465,11858465,0,0.0,0,0,0.0
2020,546,董事長之法人代表人,虞金榜,1540291,1540291,0,0.0,0,0,0.0
2020,546,董事本人,宜興投資有限公司,0,11858465,0,0.0,0,0,0.0
2020,546,董事之法人代表人,傅怡淵,1539000,1539000,0,0.0,0,0,0.0
2020,546,董事本人,宜興投資有限公司,0,11858465,0,0.0,0,0,0.0
2020,546,董事之法人代表人,林美英,0,0,0,0.0,0,0,0.0
2020,546,董事本人,宜興投資有限公司,0,11858465,0,0.0,0,0,0.0
2020,546,董事之法人代表人,虞源洝,0,0,0,0.0,0,0,0.0
2020,546,董事本人,宜興投資有限公司,0,11858465,0,0.0,0,0,0.0
2020,546,董事之法人代表人,虞子萱,0,0,0,0.0,0,0,0.0
2020,546,監察人本人,虞金生,230000,230000,0,0.0,0,0,0.0
2020,546,監察人本人,王俐琴,230000,230000,0,0.0,0,0,0.0
2020,546,總經理本人,虞金榜,0,1540291,0,0.0,0,0,0.0
2020,546,協理本人,何淑君,0,0,0,0.0,0,0,0.0
2020,546,大股東本人,宜興投資有限公司,0,11858465,0,0.0,0,0,0.0
2020,546,財務部門主管本人,劉俊彥,0,0,0,0.0,0,0,0.0
2020,546,財務部門主管本人,虞源洝,0,0,0,0.0,0,0,0.0
2020,546,會計部門主管本人,葉琇惠,0,0,0,0.0,0,0,0.0
2020,560,董事長本人,鴻協投資股份有限公司,6556233,4988476,0,0.0,0,0,0.0
2020,560,董事長之法人代表人,吳壽祿,0,0,0,0.0,0,0,0.0
2020,560,董事本人,永欣投資股份有限公司,4988856,4988856,0,0.0,0,0,0.0
2020,560,董事之法人代表人,陳坤鋒,0,0,0,0.0,0,0,0.0
2020,560,董事本人,永欣投資股份有限公司,0,4988856,0,0.0,0,0,0.0
2020,560,董事之法人代表人,蘇陳成,0,24492,0,0.0,0,0,0.0
2020,560,董事本人,林秉憲,790232,727072,0,0.0,0,0,0.0
2020,560,董事本人,昆承有限公司,1047953,797362,0,0.0,0,0,0.0
2020,560,董事之法人代表人,洪麗紅,0,0,0,0.0,0,0,0.0
2020,560,監察人本人,正興投資股份有限公司,6556503,4988682,0,0.0,0,0,0.0
2020,560,監察人之法人代表人,詹明哲,256151,0,0,0.0,0,0,0.0
2020,560,監察人本人,正興投資股份有限公司,0,4988682,0,0.0,0,0,0.0
2020,560,監察人之法人代表人,朱振明,355732,270668,0,0.0,0,0,0.0
2020,560,總經理本人,林秉憲,0,727072,0,0.0,0,0,0.0
2020,560,副總經理本人,蘇陳成,0,24492,0,0.0,0,0,0.0
2020,560,協理本人,王嵐韻,0,33835,0,0.0,0,0,0.0
2020,560,協理本人,陳昱嘉,0,9668,0,0.0,0,0,0.0
2020,560,大股東本人,永欣投資股份有限公司,0,4988856,0,0.0,0,0,0.0
2020,560,大股東本人,鴻協投資股份有限公司,0,4988476,0,0.0,0,0,0.0
2020,560,大股東本人,正興投資股份有限公司,0,4988682,0,0.0,0,0,0.0
2020,560,經理本人,黃國誠,0,0,0,0.0,0,0,0.0
2020,560,財務部門主管本人,吳孟柔,0,4834,0,0.0,0,0,0.0
2020,560,會計部門主管本人,鄭永恩,0,0,0,0.0,0,0,0.0
2020,601,董事長本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事長之法人代表人,陳智亮,0,0,0,0.0,117196,0,0.0
2020,601,副董事長本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,副董事長之法人代表人,李藩,0,580623,0,0.0,101000,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,劉毓婷,0,312000,0,0.0,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,林美金,0,117196,0,0.0,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,袁文茵,0,472000,0,0.0,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,鍾志平,0,6200000,0,0.0,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,盧彥豪,0,82000,0,0.0,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,袁永佩,0,105000,0,0.0,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98633765,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,林逸釗,0,50000,0,0.0,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98528349,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,陳柏愷,0,0,0,0.0,0,0,0.0
2020,601,董事本人,(牛牛牛)亞投資股份有限公司,98528349,98543799,97479347,0.9891,0,0,0.0
2020,601,董事之法人代表人,李紹廷,0,0,0,0.0,0,0,0.0
2020,601,獨立董事本人,陸戎,0,0,0,0.0,0,0,0.0
2020,601,獨立董事本人,馬玉蘭,0,40000,0,0.0,0,0,0.0
2020,601,獨立董事本人,董磊,0,0,0,0.0,0,0,0.0
2020,601,總經理本人,李藩,0,580623,0,0.0,101000,0,0.0
2020,601,副總經理本人,李志哲,0,400251,0,0.0,0,0,0.0
2020,601,副總經理本人,袁永佩,0,105000,0,0.0,0,0,0.0
2020,601,副總經理本人,盧彥豪,0,82000,0,0.0,0,0,0.0
2020,601,副總經理本人,林淑鈴,0,40000,0,0.0,0,0,0.0
2020,601,協理本人,王嘉敏,0,0,0,0.0,0,0,0.0
2020,601,協理本人,李彥穎,0,0,0,0.0,0,0,0.0
2020,601,協理本人,林志文,0,0,0,0.0,0,0,0.0
2020,601,協理本人,康銘仁,0,0,0,0.0,0,0,0.0
2020,601,大股東本人,(牛牛牛)亞投資股份有限公司,0,98543799,97479347,0.9891,0,0,0.0
2020,601,財務部門主管本人,劉毓婷,0,312000,0,0.0,0,0,0.0
2020,601,會計部門主管本人,劉毓婷,0,312000,0,0.0,0,0,0.0
2020,616,董事長本人,中國信託金融控股股份有限公司,602714000,644103866,0,0.0,0,0,0.0
2020,616,董事長之法人代表人,陸子元,0,0,0,0.0,0,0,0.0
2020,616,董事本人,中國信託金融控股股份有限公司,0,644103866,0,0.0,0,0,0.0
2020,616,董事之法人代表人,蔡招榮,0,0,0,0.0,0,0,0.0
2020,616,董事本人,中國信託金融控股股份有限公司,0,644103866,0,0.0,0,0,0.0
2020,616,董事之法人代表人,黃思國,0,0,0,0.0,0,0,0.0
2020,616,董事本人,中國信託金融控股股份有限公司,0,644103866,0,0.0,0,0,0.0
2020,616,董事之法人代表人,陳元保,0,0,0,0.0,0,0,0.0
2020,616,獨立董事本人,周冠男,0,0,0,0.0,0,0,0.0
2020,616,獨立董事本人,季崇慧,0,0,0,0.0,0,0,0.0
2020,616,獨立董事本人,林建智,0,0,0,0.0,0,0,0.0
2020,616,總經理本人,林明杉,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,張芳蓮,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,許文義,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,曾祥煥,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,林雅陵,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,蘇淑美,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,陳靜珮,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,曾珮琪,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,簡新桓,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,張瑞隆,0,0,0,0.0,0,0,0.0
2020,616,副總經理本人,徐秀玲,0,0,0,0.0,0,0,0.0
2020,616,經理本人,蔡嘉憲,0,0,0,0.0,0,0,0.0
2020,616,經理本人,邱健峰,0,0,0,0.0,0,0,0.0
2020,616,經理本人,陳菁芝,0,0,0,0.0,0,0,0.0
